step,total_loss,yolo_loss,sa_loss,ca_loss
70,7.909662246704102,0.005405426025390625,0.79325270652771,-0.0565405935049057
71,7.794003963470459,0.004665374755859375,0.7818323373794556,-0.05796937644481659
72,7.979153156280518,0.004299163818359375,0.8003945350646973,-0.058183133602142334
73,7.873849868774414,0.0041656494140625,0.7899100184440613,-0.058831945061683655
74,7.959096908569336,0.0041351318359375,0.7984246611595154,-0.0585702508687973
75,7.723763942718506,0.0038242340087890625,0.7749371528625488,-0.05886377394199371
76,7.9064483642578125,0.0037078857421875,0.7932853698730469,-0.060226839035749435
77,8.191039085388184,0.003765106201171875,0.8218022584915161,-0.06149626523256302
78,7.866375923156738,0.0034027099609375,0.789280354976654,-0.05966111272573471
79,7.916268825531006,0.0033245086669921875,0.7942990064620972,-0.06009208783507347
80,7.864996910095215,0.0031719207763671875,0.7892538905143738,-0.06142761930823326
81,7.791497230529785,0.00307464599609375,0.781772255897522,-0.05859948322176933
82,8.134344100952148,0.0030269622802734375,0.8161858916282654,-0.06108297035098076
83,8.063299179077148,0.00284576416015625,0.809104859828949,-0.06118921563029289
84,7.854208946228027,0.0027675628662109375,0.7881417274475098,-0.05995195731520653
85,7.866361141204834,0.00274658203125,0.7892967462539673,-0.058705031871795654
86,7.889699935913086,0.0028667449951171875,0.7917312979698181,-0.060959577560424805
87,7.813000202178955,0.0027256011962890625,0.7839006781578064,-0.05746478959918022
88,7.879920482635498,0.0023059844970703125,0.7907596826553345,-0.05996403098106384
89,7.8474531173706055,0.0021991729736328125,0.7874934077262878,-0.05936072766780853
90,7.792147636413574,0.0022335052490234375,0.7819329500198364,-0.05883016437292099
91,7.903602600097656,0.0021152496337890625,0.7931714057922363,-0.06045377254486084
92,7.772781848907471,0.002140045166015625,0.7799153327941895,-0.05702294409275055
93,7.959737777709961,0.0020999908447265625,0.7989222407341003,-0.06316906958818436
94,7.819126605987549,0.0020751953125,0.7847405672073364,-0.06070827692747116
95,7.7179274559021,0.0020503997802734375,0.7745330333709717,-0.058906905353069305
96,7.7995219230651855,0.0020275115966796875,0.7826876044273376,-0.058763109147548676
97,7.730912208557129,0.001956939697265625,0.7758244276046753,-0.058578044176101685
98,7.926859378814697,0.001995086669921875,0.7955646514892578,-0.06156449764966965
99,7.892513275146484,0.0018529891967773438,0.7921535968780518,-0.06175098568201065
